,lat,lon,Logement,Coût_chauffage,Surface_habitable_logement,Etiquette_DPE,Année_construction,Coût_total_5_usages
115,45.722973,4.877555,neuf,42.3,39.2,C,2024.0,635.7
116,45.723124,4.877724,neuf,273.9,48.0,C,2024.0,506.3
117,45.722973,4.877555,neuf,188.1,42.3,C,2024.0,409.4
118,45.732751,4.852806,neuf,244.0,79.4,C,2024.0,516.7
119,45.732659,4.851722,neuf,167.5,46.7,C,2024.0,344.8
120,45.722973,4.877555,neuf,223.0,42.3,C,2024.0,444.2
121,45.722973,4.877555,neuf,752.4,110.8,C,2024.0,1125.6
122,45.732738,4.853349,neuf,248.2,62.9,C,2024.0,476.9
123,45.722973,4.877555,neuf,194.4,42.3,C,2024.0,415.7
124,45.732754,4.852928,neuf,201.6,40.5,C,2024.0,393.3
125,45.732751,4.852806,neuf,244.0,79.4,C,2024.0,516.7
126,45.732751,4.852806,neuf,3092.0,920.1,C,2024.0,6502.0
127,45.722973,4.877555,neuf,188.1,42.3,C,2024.0,409.4
128,45.732659,4.851722,neuf,160.9,47.0,C,2024.0,338.8
129,45.732754,4.852928,neuf,359.3,100.8,C,2024.0,672.3
130,45.732738,4.853349,neuf,182.2,62.9,C,2024.0,410.9
131,45.732751,4.852806,neuf,182.2,62.9,C,2024.0,410.9
132,45.722973,4.877555,neuf,482.2,102.8,C,2024.0,838.4
133,45.732738,4.853349,neuf,183.9,62.9,C,2024.0,412.6
134,45.732659,4.851722,neuf,133.4,41.4,C,2024.0,298.1
135,45.722973,4.877555,neuf,224.2,43.8,C,2024.0,450.0
136,45.732751,4.852806,neuf,151.7,39.8,C,2024.0,332.0
137,45.732738,4.853349,neuf,216.1,62.9,C,2024.0,444.7
138,45.732754,4.852928,neuf,198.8,79.4,B,2024.0,471.5
139,45.722973,4.877555,neuf,222.3,62.7,C,2024.0,493.7
140,45.723124,4.877724,neuf,269.8,82.0,C,2024.0,602.0
141,45.722973,4.877555,neuf,2524.0,538.1,C,2024.0,4805.0
142,45.723124,4.877724,neuf,344.3,81.4,C,2024.0,647.9
143,45.732659,4.851722,neuf,160.6,46.7,C,2024.0,337.9
144,45.722973,4.877555,neuf,226.8,43.8,C,2024.0,452.6
145,45.732751,4.852806,neuf,346.7,78.9,C,2024.0,618.6
146,45.723124,4.877724,neuf,250.4,64.4,C,2024.0,541.6
147,45.723124,4.877724,neuf,430.6,84.6,C,2024.0,768.7
148,45.723124,4.877724,neuf,420.0,82.8,C,2024.0,754.0
149,45.722973,4.877555,neuf,314.0,60.5,C,2024.0,580.8
150,45.723124,4.877724,neuf,244.9,64.7,C,2024.0,513.8
151,45.732751,4.852806,neuf,103.7,40.5,C,2024.0,295.4
152,45.732751,4.852806,neuf,183.9,62.9,C,2024.0,412.6
153,45.732751,4.852806,neuf,156.1,40.5,C,2024.0,347.8
154,45.722973,4.877555,neuf,284.9,62.2,C,2024.0,555.3
155,45.732738,4.853349,neuf,192.9,39.7,C,2024.0,373.1
156,45.722973,4.877555,neuf,219.0,62.7,C,2024.0,490.3
157,45.732659,4.851722,neuf,155.0,62.9,B,2024.0,361.6
158,45.732659,4.851722,neuf,242.0,82.8,B,2024.0,481.8
159,45.722973,4.877555,neuf,218.9,62.6,C,2024.0,490.2
160,45.732738,4.853349,neuf,246.6,62.9,C,2024.0,475.2
161,45.732659,4.851722,neuf,3069.0,1100.8,B,2024.0,7684.0
162,45.723124,4.877724,neuf,424.6,82.8,C,2024.0,758.6
163,45.722973,4.877555,neuf,264.0,60.1,C,2024.0,530.1
164,45.732754,4.852928,neuf,183.9,62.9,C,2024.0,412.6
165,45.732754,4.852928,neuf,137.2,40.5,C,2024.0,328.8
166,45.732754,4.852928,neuf,151.7,39.8,C,2024.0,332.0
167,45.732659,4.851722,neuf,148.0,59.1,B,2024.0,348.2
168,45.732659,4.851722,neuf,105.5,40.4,C,2024.0,268.0
169,45.722973,4.877555,neuf,277.9,62.2,C,2024.0,548.3
170,45.723124,4.877724,neuf,149.1,37.9,C,2024.0,351.6
171,45.732738,4.853349,neuf,172.4,39.8,C,2024.0,352.6
172,45.732659,4.851722,neuf,155.4,62.9,B,2024.0,361.9
173,45.732659,4.851722,neuf,161.2,47.0,C,2024.0,339.1
174,45.722973,4.877555,neuf,224.2,43.8,C,2024.0,450.0
175,45.723124,4.877724,neuf,459.7,80.7,C,2024.0,788.7
176,45.732751,4.852806,neuf,91.7,40.5,C,2024.0,283.3
177,45.732659,4.851722,neuf,206.4,60.3,C,2024.0,408.5
178,45.732754,4.852928,neuf,198.8,79.4,B,2024.0,471.5
179,45.732659,4.851722,neuf,147.8,59.2,B,2024.0,348.1
180,45.732659,4.851722,neuf,147.9,59.2,B,2024.0,348.2
181,45.732659,4.851722,neuf,242.0,82.8,B,2024.0,481.8
182,45.723124,4.877724,neuf,299.9,64.7,C,2024.0,568.9
183,45.722973,4.877555,neuf,302.7,62.6,C,2024.0,574.0
184,45.732751,4.852806,neuf,151.7,39.8,C,2024.0,332.0
185,45.722973,4.877555,neuf,278.0,62.2,C,2024.0,548.5
186,45.722973,4.877555,neuf,1693.0,409.0,C,2024.0,3903.0
187,45.732754,4.852928,neuf,149.2,40.5,C,2024.0,340.8
188,45.732751,4.852806,neuf,360.4,100.8,C,2024.0,673.5
189,45.723124,4.877724,neuf,174.0,42.7,C,2024.0,390.8
190,45.722973,4.877555,neuf,5354.0,1140.8,C,2024.0,10886.0
191,45.732659,4.851722,neuf,281.1,83.3,C,2024.0,521.7
192,45.732738,4.853349,neuf,214.4,62.9,C,2024.0,443.1
193,45.732754,4.852928,neuf,182.2,62.9,C,2024.0,410.9
194,45.723124,4.877724,neuf,179.4,37.9,C,2024.0,381.9
195,45.732659,4.851722,neuf,212.1,75.4,B,2024.0,439.6
196,45.732751,4.852806,neuf,183.9,62.9,C,2024.0,412.6
197,45.732659,4.851722,neuf,154.5,62.6,B,2024.0,360.6
198,45.722973,4.877555,neuf,226.0,41.0,C,2024.0,443.3
199,45.732738,4.853349,neuf,3362.0,993.6,C,2024.0,7187.0
200,45.732751,4.852806,neuf,182.2,62.9,C,2024.0,410.9
201,45.732659,4.851722,neuf,29.3,27.1,C,2024.0,431.7
202,45.732659,4.851722,neuf,29.3,27.1,C,2024.0,431.6
203,45.732738,4.853349,neuf,151.7,39.8,C,2024.0,332.0
204,45.723124,4.877724,neuf,268.3,60.7,C,2024.0,550.9
205,45.723124,4.877724,neuf,27.9,32.6,C,2024.0,542.7
206,45.725437,4.886882,neuf,213.4,48.1,C,2024.0,743.7
207,45.725437,4.886882,neuf,161.8,36.2,C,2024.0,583.7
208,45.725437,4.886882,neuf,233.0,36.1,C,2024.0,654.5
209,45.737835,4.872018,neuf,211.9,29.3,D,2024.0,673.1
210,45.725437,4.886882,neuf,222.9,45.3,C,2024.0,736.0
211,45.725437,4.886882,neuf,213.4,48.1,C,2024.0,743.7
212,45.737835,4.872018,neuf,269.8,32.5,D,2024.0,753.2
213,45.725437,4.886882,neuf,161.8,36.2,C,2024.0,583.7
214,45.737835,4.872018,neuf,221.4,30.0,D,2024.0,687.9
215,45.737835,4.872018,neuf,260.6,33.3,C,2024.0,750.1
216,45.725437,4.886882,neuf,176.6,36.2,C,2024.0,598.5
217,45.737798,4.872234,neuf,223.9,61.6,C,2024.0,535.5
218,45.737748,4.872525,neuf,297.5,61.7,C,2024.0,604.2
219,45.737835,4.872018,neuf,452.5,88.6,C,2024.0,723.8
222,45.737835,4.872018,neuf,211.6,43.0,C,2024.0,393.0
223,45.737798,4.872234,neuf,284.5,78.8,C,2024.0,636.5
225,45.737835,4.872018,neuf,195.4,44.1,C,2024.0,379.7
226,45.737835,4.872018,neuf,399.3,93.4,C,2024.0,679.5
228,45.737748,4.872525,neuf,236.8,42.3,C,2024.0,490.6
230,45.737798,4.872234,neuf,232.4,65.0,C,2024.0,552.0
232,45.737748,4.872525,neuf,738.6,118.1,C,2024.0,1174.4
235,45.73699,4.873007,neuf,294.6,64.0,C,2024.0,614.2
236,45.737835,4.872018,neuf,312.3,67.9,C,2024.0,545.1
238,45.737798,4.872234,neuf,285.0,79.0,C,2024.0,637.3
239,45.73699,4.873007,neuf,333.9,77.5,C,2024.0,685.4
240,45.725102,4.886907,neuf,251.9,77.5,C,2024.0,497.0
241,45.725437,4.886882,neuf,340.9,64.9,C,2024.0,592.0
242,45.737835,4.872018,neuf,279.4,65.5,C,2024.0,507.7
243,45.725437,4.886882,neuf,290.4,64.6,C,2024.0,542.9
244,45.73699,4.873007,neuf,563.5,86.1,C,2024.0,935.6
245,45.737798,4.872234,neuf,280.9,66.5,C,2024.0,604.0
247,45.737748,4.872525,neuf,276.6,60.0,C,2024.0,579.6
248,45.725102,4.886907,neuf,224.3,41.4,C,2024.0,389.6
249,45.737835,4.872018,neuf,182.8,41.8,C,2024.0,361.2
250,45.737748,4.872525,neuf,213.4,42.3,C,2024.0,467.4
251,45.737835,4.872018,neuf,466.6,109.4,C,2024.0,776.5
252,45.737798,4.872234,neuf,192.0,61.2,C,2024.0,502.8
253,45.737798,4.872234,neuf,177.6,45.2,C,2024.0,445.3
255,45.73699,4.873007,neuf,298.9,61.0,C,2024.0,611.3
257,45.73699,4.873007,neuf,272.5,64.0,C,2024.0,592.1
258,45.737798,4.872234,neuf,275.1,64.1,C,2024.0,592.5
259,45.737835,4.872018,neuf,188.6,42.7,C,2024.0,369.4
260,45.737748,4.872525,neuf,534.0,117.7,C,2024.0,968.9
261,45.725437,4.886882,neuf,302.5,72.6,C,2024.0,586.1
263,45.73699,4.873007,neuf,310.9,65.0,C,2024.0,632.8
266,45.725102,4.886907,neuf,258.6,85.6,B,2024.0,501.5
268,45.737835,4.872018,neuf,246.3,64.5,C,2024.0,472.9
269,45.73699,4.873007,neuf,321.1,67.4,C,2024.0,648.7
272,45.725102,4.886907,neuf,345.0,64.9,C,2024.0,554.4
274,45.725102,4.886907,neuf,385.0,85.6,C,2024.0,627.9
275,45.737835,4.872018,neuf,224.6,60.7,C,2024.0,443.9
278,45.725102,4.886907,neuf,366.8,66.3,C,2024.0,592.6
279,45.737798,4.872234,neuf,231.1,61.4,C,2024.0,542.3
280,45.737835,4.872018,neuf,444.1,88.6,C,2024.0,715.5
282,45.737798,4.872234,neuf,217.6,62.5,C,2024.0,531.3
285,45.737748,4.872525,neuf,507.4,92.0,C,2024.0,883.7
289,45.737835,4.872018,neuf,462.0,100.7,C,2024.0,755.8
290,45.737798,4.872234,neuf,228.3,61.4,C,2024.0,539.5
291,45.725437,4.886882,neuf,194.5,44.2,C,2024.0,412.0
292,45.737798,4.872234,neuf,192.0,61.2,C,2024.0,502.8
293,45.725437,4.886882,neuf,288.3,63.2,C,2024.0,551.7
294,45.737835,4.872018,neuf,259.1,68.1,C,2024.0,492.3
295,45.73699,4.873007,neuf,380.1,63.7,C,2024.0,699.1
296,45.737835,4.872018,neuf,300.8,66.3,C,2024.0,530.7
300,45.737798,4.872234,neuf,224.7,61.4,C,2024.0,535.9
301,45.73699,4.873007,neuf,214.8,46.6,C,2024.0,489.1
302,45.725437,4.886882,neuf,285.8,64.6,C,2024.0,538.3
303,45.73699,4.873007,neuf,175.0,43.7,C,2024.0,439.1
304,45.737835,4.872018,neuf,399.1,69.0,C,2024.0,634.0
307,45.725437,4.886882,neuf,241.2,63.3,C,2024.0,504.9
308,45.737798,4.872234,neuf,108.3,26.5,C,2024.0,311.4
309,45.73699,4.873007,neuf,313.1,60.8,C,2024.0,625.1
312,45.737798,4.872234,neuf,192.0,61.2,C,2024.0,502.8
313,45.737798,4.872234,neuf,169.7,34.7,C,2024.0,401.0
314,45.737835,4.872018,neuf,304.5,64.4,C,2024.0,530.8
319,45.737835,4.872018,neuf,326.6,66.8,C,2024.0,557.4
321,45.737798,4.872234,neuf,267.4,63.0,C,2024.0,582.2
322,45.737798,4.872234,neuf,291.6,68.0,C,2024.0,618.1
325,45.737835,4.872018,neuf,215.0,62.7,C,2024.0,438.1
326,45.725437,4.886882,neuf,223.4,75.3,C,2024.0,494.7
327,45.725102,4.886907,neuf,345.0,64.9,C,2024.0,554.4
328,45.725437,4.886882,neuf,229.8,44.2,C,2024.0,447.3
329,45.737835,4.872018,neuf,404.3,66.9,C,2024.0,635.3
331,45.737835,4.872018,neuf,392.0,68.1,C,2024.0,625.1
333,45.725102,4.886907,neuf,224.9,41.6,C,2024.0,390.8
335,45.737798,4.872234,neuf,196.5,61.4,C,2024.0,507.6
336,45.725102,4.886907,neuf,367.9,66.8,C,2024.0,594.5
337,45.737748,4.872525,neuf,213.1,42.3,C,2024.0,466.9
338,45.725102,4.886907,neuf,346.3,65.4,C,2024.0,556.5
341,45.725437,4.886882,neuf,297.2,64.9,C,2024.0,548.2
342,45.737798,4.872234,neuf,142.8,32.5,C,2024.0,366.5
343,45.737798,4.872234,neuf,96.8,26.4,C,2024.0,299.3
344,45.73699,4.873007,neuf,139.3,34.8,C,2024.0,372.2
346,45.737748,4.872525,neuf,145.3,32.9,C,2024.0,367.3
347,45.725437,4.886882,neuf,241.2,63.3,C,2024.0,504.9
349,45.73699,4.873007,neuf,317.2,65.0,C,2024.0,639.1
350,45.725102,4.886907,neuf,258.6,85.6,B,2024.0,501.5
351,45.73699,4.873007,neuf,310.9,65.0,C,2024.0,632.8
353,45.725102,4.886907,neuf,259.9,86.1,B,2024.0,503.6
354,45.737798,4.872234,neuf,253.6,63.2,C,2024.0,568.9
355,45.737798,4.872234,neuf,96.0,26.5,C,2024.0,299.0
359,45.737798,4.872234,neuf,254.9,63.6,C,2024.0,571.2
361,45.725437,4.886882,neuf,334.7,64.3,C,2024.0,584.6
362,45.737835,4.872018,neuf,429.6,83.6,C,2024.0,691.7
363,45.725437,4.886882,neuf,297.2,64.9,C,2024.0,548.2
364,45.737798,4.872234,neuf,188.6,62.5,C,2024.0,502.4
366,45.725437,4.886882,neuf,175.3,66.2,C,2024.0,429.0
367,45.737835,4.872018,neuf,628.5,96.1,C,2024.0,913.6
368,45.725437,4.886882,neuf,288.3,63.2,C,2024.0,551.7
369,45.737748,4.872525,neuf,213.1,42.3,C,2024.0,466.9
370,45.725437,4.886882,neuf,473.9,92.5,C,2024.0,778.2
372,45.737835,4.872018,neuf,316.1,62.7,C,2024.0,539.2
373,45.737835,4.872018,neuf,767.5,97.6,C,2024.0,1055.6
375,45.737748,4.872525,neuf,401.3,96.2,C,2024.0,787.1
377,45.737835,4.872018,neuf,278.1,66.9,C,2024.0,509.1
380,45.737748,4.872525,neuf,310.7,61.7,C,2024.0,617.5
381,45.73699,4.873007,neuf,272.5,64.0,C,2024.0,592.1
382,45.737748,4.872525,neuf,213.1,42.3,C,2024.0,466.9
383,45.725437,4.886882,neuf,209.3,75.7,C,2024.0,481.4
384,45.737798,4.872234,neuf,95.6,26.4,C,2024.0,298.1
385,45.737835,4.872018,neuf,412.0,68.2,C,2024.0,645.3
388,45.737798,4.872234,neuf,160.3,45.6,C,2024.0,429.5
392,45.737748,4.872525,neuf,297.5,61.7,C,2024.0,604.2
393,45.737835,4.872018,neuf,182.8,42.5,C,2024.0,363.1
394,45.725102,4.886907,neuf,224.3,41.4,C,2024.0,389.6
395,45.725437,4.886882,neuf,500.3,72.0,C,2024.0,782.6
396,45.737748,4.872525,neuf,247.9,44.6,C,2024.0,509.7
398,45.725437,4.886882,neuf,288.3,63.2,C,2024.0,551.7
399,45.725102,4.886907,neuf,297.2,76.9,C,2024.0,541.3
401,45.737835,4.872018,neuf,309.9,67.2,C,2024.0,541.3
403,45.737018,4.876698,neuf,425.0,104.3,C,2024.0,782.0
404,45.737018,4.876698,neuf,395.5,117.4,C,2024.0,779.1
405,45.737798,4.872234,neuf,529.9,92.1,C,2024.0,912.9
406,45.737835,4.872018,neuf,642.5,101.3,C,2024.0,937.4
407,45.737748,4.872525,neuf,357.6,64.5,C,2024.0,670.7
408,45.725437,4.886882,neuf,303.7,66.1,C,2024.0,557.2
410,45.725102,4.886907,neuf,345.0,64.9,C,2024.0,554.4
411,45.725437,4.886882,neuf,358.5,64.2,C,2024.0,610.3
412,45.737798,4.872234,neuf,295.5,78.8,C,2024.0,647.5
413,45.737748,4.872525,neuf,333.5,61.7,C,2024.0,640.2
415,45.725102,4.886907,neuf,224.3,41.4,C,2024.0,389.6
416,45.737798,4.872234,neuf,192.0,61.2,C,2024.0,502.8
417,45.737798,4.872234,neuf,253.1,61.6,C,2024.0,564.7
418,45.725437,4.886882,neuf,175.3,66.2,C,2024.0,429.0
420,45.737748,4.872525,neuf,284.5,60.0,C,2024.0,587.5
424,45.737835,4.872018,neuf,212.6,42.7,C,2024.0,393.2
427,45.725102,4.886907,neuf,409.7,66.4,C,2024.0,632.6
428,45.737798,4.872234,neuf,214.1,64.5,C,2024.0,532.5
429,45.737798,4.872234,neuf,181.9,45.8,C,2024.0,451.8
430,45.737798,4.872234,neuf,232.4,65.0,C,2024.0,552.0
431,45.737835,4.872018,neuf,246.4,60.0,C,2024.0,464.6
432,45.73699,4.873007,neuf,425.4,77.5,C,2024.0,776.9
434,45.725437,4.886882,neuf,392.9,75.9,C,2024.0,665.2
435,45.73699,4.873007,neuf,307.2,61.0,C,2024.0,619.6
438,45.725437,4.886882,neuf,233.0,65.9,C,2024.0,486.1
439,45.737748,4.872525,neuf,275.0,60.0,C,2024.0,578.0
442,45.73699,4.873007,neuf,538.8,95.1,C,2024.0,932.2
444,45.737798,4.872234,neuf,246.2,62.4,C,2024.0,559.8
445,45.73699,4.873007,neuf,351.0,76.5,C,2024.0,700.2
446,45.737798,4.872234,neuf,232.0,64.8,C,2024.0,551.2
447,45.725102,4.886907,neuf,290.0,41.4,C,2024.0,455.3
448,45.737798,4.872234,neuf,293.5,78.5,C,2024.0,644.7
452,45.737835,4.872018,neuf,245.9,62.5,C,2024.0,468.7
453,45.737018,4.876698,neuf,423.5,114.3,B,2024.0,794.3
454,45.725102,4.886907,neuf,440.3,66.3,C,2024.0,658.5
455,45.737798,4.872234,neuf,95.6,26.4,C,2024.0,298.1
456,45.725102,4.886907,neuf,469.6,64.9,C,2024.0,669.5
457,45.737835,4.872018,neuf,605.6,99.1,C,2024.0,896.5
458,45.725437,4.886882,neuf,235.2,68.5,C,2024.0,510.1
460,45.737835,4.872018,neuf,208.9,41.8,C,2024.0,387.2
461,45.737798,4.872234,neuf,280.7,82.8,C,2024.0,641.9
464,45.737748,4.872525,neuf,213.8,44.2,C,2024.0,474.3
465,45.737835,4.872018,neuf,218.5,59.5,C,2024.0,435.7
466,45.737798,4.872234,neuf,240.2,61.4,C,2024.0,551.4
468,45.737798,4.872234,neuf,295.0,68.0,C,2024.0,621.5
471,45.737798,4.872234,neuf,169.9,44.0,C,2024.0,433.4
472,45.737798,4.872234,neuf,285.0,79.0,C,2024.0,637.3
474,45.737835,4.872018,neuf,225.0,59.5,C,2024.0,442.3
475,45.73699,4.873007,neuf,160.6,30.1,C,2024.0,377.3
477,45.737798,4.872234,neuf,95.6,26.4,C,2024.0,298.1
478,45.737798,4.872234,neuf,245.5,70.7,C,2024.0,578.4
480,45.737798,4.872234,neuf,229.3,63.9,C,2024.0,546.2
481,45.725437,4.886882,neuf,194.5,44.2,C,2024.0,412.0
482,45.725437,4.886882,neuf,175.3,66.2,C,2024.0,429.0
483,45.737835,4.872018,neuf,292.5,60.6,C,2024.0,511.6
484,45.73699,4.873007,neuf,333.9,65.0,C,2024.0,655.8
485,45.737798,4.872234,neuf,282.9,63.2,C,2024.0,598.2
487,45.737835,4.872018,neuf,249.8,32.0,D,2024.0,728.1
488,45.73699,4.873007,neuf,180.0,43.7,C,2024.0,444.1
489,45.73699,4.873007,neuf,333.9,77.5,C,2024.0,685.4
492,45.725437,4.886882,neuf,248.3,63.3,C,2024.0,512.0
493,45.73699,4.873007,neuf,143.3,32.2,C,2024.0,367.1
497,45.725102,4.886907,neuf,274.4,41.8,C,2024.0,440.7
498,45.725437,4.886882,neuf,399.7,62.8,C,2024.0,662.2
500,45.737798,4.872234,neuf,310.4,70.3,C,2024.0,642.5
502,45.725437,4.886882,neuf,285.8,64.6,C,2024.0,538.3
504,45.73699,4.873007,neuf,296.4,68.9,C,2024.0,627.7
505,45.725437,4.886882,neuf,196.4,66.2,C,2024.0,450.1
507,45.737798,4.872234,neuf,229.3,63.9,C,2024.0,546.2
511,45.73699,4.873007,neuf,170.2,43.7,C,2024.0,434.3
512,45.737835,4.872018,neuf,256.3,67.3,C,2024.0,488.1
513,45.725102,4.886907,neuf,250.6,76.9,C,2024.0,494.7
517,45.725437,4.886882,neuf,230.8,48.1,C,2024.0,761.2
518,45.725437,4.886882,neuf,202.3,40.9,C,2024.0,689.0
519,45.725437,4.886882,neuf,297.2,64.9,C,2024.0,548.2
520,45.737835,4.872018,neuf,565.2,102.5,C,2024.0,862.5
522,45.737748,4.872525,neuf,272.6,60.0,C,2024.0,575.6
524,45.737835,4.872018,neuf,605.0,97.3,C,2024.0,892.5
525,45.725437,4.886882,neuf,209.3,75.7,C,2024.0,481.4
526,45.737748,4.872525,neuf,310.3,60.0,C,2024.0,613.3
527,45.737835,4.872018,neuf,495.3,100.1,C,2024.0,787.9
528,45.737835,4.872018,neuf,227.3,60.8,C,2024.0,446.9
529,45.725102,4.886907,neuf,250.6,76.9,C,2024.0,494.7
530,45.725102,4.886907,neuf,258.6,85.6,B,2024.0,501.5
531,45.737835,4.872018,neuf,221.4,60.0,C,2024.0,439.4
536,45.737798,4.872234,neuf,160.7,45.8,C,2024.0,430.6
537,45.737835,4.872018,neuf,204.1,42.6,C,2024.0,384.6
538,45.737748,4.872525,neuf,737.2,115.6,C,2024.0,1167.3
540,45.725102,4.886907,neuf,366.8,66.3,C,2024.0,592.6
541,45.737748,4.872525,neuf,295.5,60.0,C,2024.0,598.5
542,45.73699,4.873007,neuf,608.3,104.7,C,2024.0,1024.7
543,45.737748,4.872525,neuf,213.1,42.3,C,2024.0,466.9
546,45.725102,4.886907,neuf,258.4,67.8,C,2024.0,472.5
547,45.725102,4.886907,neuf,359.2,76.9,C,2024.0,603.4
549,45.73699,4.873007,neuf,247.7,64.1,C,2024.0,567.4
551,45.725437,4.886882,neuf,547.6,98.7,C,2024.0,860.4
553,45.737835,4.872018,neuf,267.6,66.8,C,2024.0,498.4
555,45.737835,4.872018,neuf,276.3,32.7,D,2024.0,761.4
559,45.737798,4.872234,neuf,169.9,44.0,C,2024.0,433.4
560,45.737835,4.872018,neuf,279.0,60.4,C,2024.0,498.0
562,45.737018,4.876698,neuf,370.8,115.0,C,2024.0,749.5
563,45.737835,4.872018,neuf,236.9,31.9,C,2024.0,716.1
564,45.737835,4.872018,neuf,616.0,81.7,C,2024.0,874.5
568,45.725437,4.886882,neuf,255.5,62.9,C,2024.0,518.2
569,45.725437,4.886882,neuf,209.3,75.7,C,2024.0,481.4
570,45.737748,4.872525,neuf,297.5,61.7,C,2024.0,604.2
571,45.737798,4.872234,neuf,289.2,78.1,C,2024.0,639.6
572,45.73699,4.873007,neuf,298.9,61.0,C,2024.0,611.3
574,45.725437,4.886882,neuf,326.4,47.8,C,2024.0,546.9
575,45.725437,4.886882,neuf,277.2,44.0,C,2024.0,494.2
576,45.725437,4.886882,neuf,161.8,36.2,C,2024.0,583.7
620,45.733676,4.852691,neuf,84.3,29.6,C,2024.0,266.6
621,45.732658,4.855576,neuf,70.0,19.6,C,2024.0,190.8
622,45.733676,4.852691,neuf,73.3,29.6,C,2024.0,255.6
623,45.733676,4.852691,neuf,192.1,58.4,C,2024.0,473.9
624,45.73067,4.871853,neuf,188.8,42.0,C,2024.0,359.6
625,45.73067,4.871853,neuf,182.2,64.0,C,2024.0,396.6
626,45.73067,4.871853,neuf,205.4,67.0,C,2024.0,424.9
627,45.732658,4.855576,neuf,62.8,19.9,C,2024.0,184.5
628,45.733802,4.852669,neuf,162.3,78.6,B,2024.0,424.2
629,45.733676,4.852691,neuf,182.1,40.5,C,2024.0,404.3
630,45.733791,4.852379,neuf,279.4,44.0,C,2024.0,336.9
631,45.73067,4.871853,neuf,113.0,43.0,C,2024.0,286.3
632,45.733676,4.852691,neuf,94.5,28.9,C,2024.0,274.0
633,45.732658,4.855576,neuf,131.0,60.2,B,2024.0,380.6
634,45.733676,4.852691,neuf,121.5,40.3,C,2024.0,342.9
635,45.732658,4.855576,neuf,87.3,24.0,C,2024.0,220.2
636,45.733802,4.852669,neuf,145.4,63.4,B,2024.0,379.0
637,45.733676,4.852691,neuf,208.4,50.8,C,2024.0,467.9
638,45.732658,4.855576,neuf,206.4,46.9,B,2024.0,401.9
639,45.732658,4.855576,neuf,83.5,21.2,C,2024.0,208.7
640,45.732658,4.855576,neuf,54.7,19.9,B,2024.0,176.3
641,45.733823,4.853065,neuf,95.8,60.8,B,2024.0,369.9
642,45.732658,4.855576,neuf,62.8,19.9,C,2024.0,184.5
643,45.733676,4.852691,neuf,134.9,40.7,C,2024.0,357.9
644,45.733676,4.852691,neuf,121.8,38.2,C,2024.0,335.7
645,45.733791,4.852379,neuf,269.4,44.5,C,2024.0,327.5
646,45.732658,4.855576,neuf,54.7,19.9,B,2024.0,176.3
647,45.732658,4.855576,neuf,54.7,19.9,B,2024.0,176.3
648,45.73067,4.871853,neuf,422.2,78.0,C,2024.0,660.7
649,45.733676,4.852691,neuf,141.7,59.5,B,2024.0,426.7
650,45.732658,4.855576,neuf,102.1,29.5,B,2024.0,250.0
651,45.733802,4.852669,neuf,80.6,41.2,C,2024.0,265.8
652,45.733802,4.852669,neuf,116.8,60.4,B,2024.0,344.6
653,45.73067,4.871853,neuf,182.2,64.0,C,2024.0,396.6
654,45.733676,4.852691,neuf,150.0,40.7,C,2024.0,373.0
655,45.733676,4.852691,neuf,99.8,39.8,C,2024.0,319.4
656,45.73067,4.871853,neuf,112.8,42.9,C,2024.0,285.8
657,45.733823,4.853065,neuf,160.6,44.4,C,2024.0,392.2
658,45.732658,4.855576,neuf,54.7,19.9,B,2024.0,176.3
659,45.733676,4.852691,neuf,171.6,45.3,C,2024.0,411.5
660,45.733823,4.853065,neuf,198.8,46.3,C,2024.0,436.9
661,45.733676,4.852691,neuf,150.8,40.1,C,2024.0,371.4
662,45.733676,4.852691,neuf,92.5,28.1,C,2024.0,269.2
663,45.733676,4.852691,neuf,85.1,36.9,C,2024.0,294.1
664,45.733676,4.852691,neuf,102.9,28.1,C,2024.0,279.6
665,45.732658,4.855576,neuf,75.3,19.9,C,2024.0,196.9
666,45.733676,4.852691,neuf,94.5,28.9,C,2024.0,274.0
667,45.733823,4.853065,neuf,362.3,89.6,C,2024.0,698.7
668,45.732658,4.855576,neuf,155.9,46.1,B,2024.0,349.3
669,45.733676,4.852691,neuf,173.1,41.8,C,2024.0,400.0
670,45.733676,4.852691,neuf,94.5,28.9,C,2024.0,274.0
671,45.733676,4.852691,neuf,73.3,29.6,C,2024.0,255.6
672,45.733791,4.852379,neuf,197.8,41.5,B,2024.0,252.2
673,45.732658,4.855576,neuf,147.3,60.0,B,2024.0,396.5
674,45.733676,4.852691,neuf,92.5,35.2,C,2024.0,295.2
675,45.732658,4.855576,neuf,157.3,45.9,B,2024.0,350.1
676,45.733823,4.853065,neuf,157.8,48.6,C,2024.0,402.4
677,45.732658,4.855576,neuf,54.7,19.9,B,2024.0,176.3
678,45.732658,4.855576,neuf,299.1,93.5,B,2024.0,617.9
679,45.732658,4.855576,neuf,54.7,19.9,B,2024.0,176.3
680,45.733676,4.852691,neuf,142.1,41.8,C,2024.0,369.1
681,45.732658,4.855576,neuf,70.9,19.9,C,2024.0,192.6
682,45.745354,4.86409,neuf,391.0,68.2,C,2024.0,638.4
683,45.732658,4.855576,neuf,54.7,19.9,B,2024.0,176.3
684,45.732658,4.855576,neuf,73.6,38.5,B,2024.0,268.5
